epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
29,1.0,1.0,0.00043379684211686254,1.0,1.0,0.9926470518112183,0.9975129961967468,0.025975137948989868,1.0,0.9852941036224365
0,0.9162575006484985,0.9861127138137817,0.1738370656967163,0.881118893623352,0.9623568058013916,0.9754902124404907,0.9977052211761475,0.05303654447197914,0.9898989796638489,0.9607843160629272
1,0.9858155846595764,0.9974912405014038,0.048998381942510605,0.9922609329223633,0.9792689681053162,0.9901960492134094,0.9995434880256653,0.03280104324221611,0.9901960492134094,0.9901960492134094
2,0.9888161420822144,0.9963387250900269,0.039362575858831406,0.9928492903709412,0.9847245216369629,0.9926470518112183,0.9996516108512878,0.033208247274160385,0.9902439117431641,0.9950980544090271
3,0.987997829914093,0.9974201917648315,0.041104067116975784,0.994472086429596,0.981451153755188,0.9877451062202454,0.9997476935386658,0.0350874662399292,0.9901477694511414,0.9852941036224365
4,0.9904528260231018,0.9979707598686218,0.034510478377342224,0.9944994449615479,0.9863611459732056,0.9926470518112183,0.9999278783798218,0.018235141411423683,0.9950739145278931,0.9901960492134094
5,0.9926350116729736,0.9983001351356506,0.0295393168926239,0.9977949261665344,0.9874522686004639,0.9926470518112183,0.9999038577079773,0.023122422397136688,0.9950739145278931,0.9901960492134094
6,0.9931805729866028,0.9987786412239075,0.026465903967618942,0.9967032670974731,0.9896344542503357,0.9901960492134094,0.9999037981033325,0.021388869732618332,0.9901960492134094,0.9901960492134094
7,0.9939988851547241,0.9990308880805969,0.02066049911081791,0.9972542524337769,0.990725576877594,0.9950980544090271,0.9972487092018127,0.025011587888002396,1.0,0.9901960492134094
8,0.9939988851547241,0.9992296695709229,0.019073154777288437,0.9978010058403015,0.9901800155639648,0.9950980544090271,0.9999158978462219,0.024028493091464043,1.0,0.9901960492134094
9,0.9950900077819824,0.9994755387306213,0.016870446503162384,0.9978058338165283,0.9923622608184814,0.9950980544090271,0.9999518990516663,0.01780886948108673,1.0,0.9901960492134094
10,0.9937261343002319,0.9991403222084045,0.023996617645025253,0.9967069029808044,0.990725576877594,0.9754902124404907,0.9933198690414429,0.0979648232460022,1.0,0.9509803652763367
11,0.9934533834457397,0.9994851350784302,0.021045397967100143,0.9977985620498657,0.9890889525413513,0.9926470518112183,0.9997837543487549,0.024695012718439102,1.0,0.9852941036224365
12,0.9953628182411194,0.9995195269584656,0.015545261092483997,0.9978070259094238,0.9929078221321106,0.9926470518112183,0.9998918771743774,0.02198568917810917,0.9950739145278931,0.9901960492134094
13,0.9964538812637329,0.9998428821563721,0.0127077242359519,0.9989035129547119,0.9939988851547241,0.9950980544090271,0.9993271827697754,0.02620108425617218,0.9950980544090271,0.9950980544090271
14,0.9969994425773621,0.9999254941940308,0.008875790983438492,0.9978141784667969,0.9961811304092407,0.9950980544090271,0.9973568320274353,0.022566648200154305,1.0,0.9901960492134094
15,0.9967266917228699,0.9998521208763123,0.012636656872928143,0.9983579516410828,0.9950900077819824,0.9901960492134094,0.9974048137664795,0.04982789233326912,0.9901960492134094,0.9901960492134094
16,0.9945444464683533,0.9998047351837158,0.015252690762281418,0.9956260323524475,0.9934533834457397,0.9926470518112183,0.9998918771743774,0.022137781605124474,0.9950739145278931,0.9901960492134094
17,0.9950900077819824,0.9993205666542053,0.01848492957651615,0.9983525276184082,0.9918166995048523,0.9950980544090271,0.9999518990516663,0.013534201309084892,1.0,0.9901960492134094
18,0.9969994425773621,0.9999727010726929,0.007144032511860132,0.9983588457107544,0.9956355690956116,0.9950980544090271,0.9975250363349915,0.023627402260899544,0.9950980544090271,0.9950980544090271
19,0.9986361265182495,0.9999955892562866,0.00400505680590868,1.0,0.997272253036499,0.9926470518112183,0.9998918175697327,0.023489532992243767,1.0,0.9852941036224365
20,0.9991816878318787,0.9999902844429016,0.0038420429918915033,0.999454140663147,0.9989088773727417,0.9950980544090271,0.9999518990516663,0.013455169275403023,0.9950980544090271,0.9950980544090271
21,0.9978178143501282,0.9999674558639526,0.006335959769785404,0.9983615279197693,0.997272253036499,0.9926470518112183,0.999951958656311,0.013822528533637524,0.9950739145278931,0.9901960492134094
22,0.9989088773727417,0.9999830722808838,0.004665392450988293,1.0,0.9978178143501282,0.9926470518112183,0.999951958656311,0.015506536699831486,1.0,0.9852941036224365
23,0.9994544386863708,0.9999973773956299,0.002331658499315381,0.9994544386863708,0.9994544386863708,0.9926470518112183,0.999951958656311,0.01976321078836918,1.0,0.9852941036224365
24,0.9994544386863708,0.9999988079071045,0.002107931999489665,1.0,0.9989088773727417,0.9950980544090271,0.9975130558013916,0.047971803694963455,0.9902912378311157,1.0
25,0.9929078221321106,0.9994840025901794,0.01943983882665634,0.9945265650749207,0.9912711381912231,0.9926470518112183,0.997501015663147,0.0476025752723217,0.9902439117431641,0.9950980544090271
26,0.9969994425773621,0.9999282360076904,0.008472112007439137,0.9978141784667969,0.9961811304092407,0.9950980544090271,0.9975249767303467,0.020512323826551437,0.9950980544090271,0.9950980544090271
27,0.9964538812637329,0.9993239641189575,0.013178765773773193,0.9978117942810059,0.9950900077819824,0.9852941036224365,0.9975249767303467,0.045986950397491455,0.9714285731315613,1.0
28,0.9953628182411194,0.999595582485199,0.014306772500276566,0.9961748719215393,0.9945444464683533,0.9803921580314636,0.9948095679283142,0.09036646038293839,1.0,0.9607843160629272
29,0.997272253036499,0.9999271035194397,0.009411531500518322,0.9989053010940552,0.9956355690956116,0.9926470518112183,0.9999038577079773,0.028686532750725746,1.0,0.9852941036224365
0,0.8371521830558777,0.9590170979499817,0.29712870717048645,0.779891312122345,0.9394435286521912,0.968137264251709,0.995806872844696,0.07784856855869293,0.9847715497016907,0.9509803652763367
1,0.9727222919464111,0.9915245771408081,0.08842302858829498,0.9854341745376587,0.9596289992332458,0.9828431606292725,0.9994593262672424,0.043411578983068466,0.9949748516082764,0.970588207244873
2,0.9819967150688171,0.9970909357070923,0.054663047194480896,0.9927495718002319,0.9710856676101685,0.9926470518112183,0.9997717142105103,0.028960494324564934,0.9902439117431641,0.9950980544090271
3,0.9852700233459473,0.9973852038383484,0.04357689991593361,0.9927977919578552,0.9776322841644287,0.9901960492134094,0.9997357130050659,0.029719922691583633,0.9901960492134094,0.9901960492134094
4,0.9888161420822144,0.9970604777336121,0.04077038913965225,0.9933920502662659,0.9841789603233337,0.9926470518112183,0.9998437762260437,0.027599656954407692,0.9902439117431641,0.9950980544090271
5,0.9893617033958435,0.9971252083778381,0.036345336586236954,0.9939427375793457,0.9847245216369629,0.9926470518112183,0.9999518990516663,0.020557865500450134,1.0,0.9852941036224365
6,0.990998387336731,0.9990593194961548,0.02819189243018627,0.9955947399139404,0.9863611459732056,0.9926470518112183,0.999951958656311,0.01285635493695736,0.9902439117431641,0.9950980544090271
7,0.990998387336731,0.999085545539856,0.02617352269589901,0.9955947399139404,0.9863611459732056,0.9950980544090271,0.9999518990516663,0.013708788901567459,1.0,0.9901960492134094
8,0.990725576877594,0.9978969693183899,0.030671801418066025,0.9955922961235046,0.9858155846595764,0.9926470518112183,0.9999278783798218,0.014698334038257599,0.9902439117431641,0.9950980544090271
9,0.9920894503593445,0.9990172386169434,0.02394397370517254,0.9977924823760986,0.9863611459732056,0.9901960492134094,0.9999037981033325,0.025769120082259178,0.9854369163513184,0.9950980544090271
10,0.9923622608184814,0.9994280934333801,0.02442222274839878,0.9977937340736389,0.9869067072868347,0.9975489974021912,0.9999278783798218,0.012564866803586483,1.0,0.9950980544090271
11,0.9934533834457397,0.9988027811050415,0.02471165545284748,0.9972512125968933,0.9896344542503357,0.9975489974021912,0.999951958656311,0.00985545665025711,1.0,0.9950980544090271
12,0.9961811304092407,0.9994661808013916,0.016055569052696228,1.0,0.9923622608184814,0.9926470518112183,0.999951958656311,0.01956639438867569,0.9855072498321533,1.0
13,0.9942716956138611,0.9994713664054871,0.016439156606793404,0.9972557425498962,0.9912711381912231,0.9975489974021912,1.0,0.010396191850304604,0.995121955871582,1.0
14,0.997272253036499,0.9998809099197388,0.011721644550561905,1.0,0.9945444464683533,0.9926470518112183,0.999951958656311,0.010074031539261341,0.9902439117431641,0.9950980544090271
15,0.9964538812637329,0.9998864531517029,0.013009021058678627,0.9983570575714111,0.9945444464683533,0.9877451062202454,0.9999759197235107,0.028914837166666985,0.9760765433311462,1.0
16,0.9964538812637329,0.9999644756317139,0.009536796249449253,0.9989035129547119,0.9939988851547241,0.9975489974021912,0.9999999403953552,0.004242583643645048,1.0,0.9950980544090271
17,0.997272253036499,0.999953031539917,0.008953248150646687,0.9978154301643372,0.9967266917228699,0.9926470518112183,0.999951958656311,0.02555019035935402,0.9855072498321533,1.0
18,0.9980905652046204,0.999958336353302,0.007227117661386728,0.9989070892333984,0.997272253036499,0.9926470518112183,0.9999518990516663,0.009304996579885483,0.9902439117431641,0.9950980544090271
19,0.9964538812637329,0.9999570846557617,0.008975335396826267,0.9978117942810059,0.9950900077819824,0.9926470518112183,0.9999518990516663,0.012481197714805603,0.9902439117431641,0.9950980544090271
20,0.9986361265182495,0.9999967217445374,0.004030843731015921,0.9994535446166992,0.9978178143501282,0.9901960492134094,0.9999518990516663,0.03483305871486664,0.9807692170143127,1.0
21,0.9980905652046204,0.9999886751174927,0.005353934597223997,0.9994529485702515,0.9967266917228699,0.9877451062202454,0.9950739741325378,0.051649242639541626,0.9760765433311462,1.0
22,0.9967266917228699,0.9999589920043945,0.009302746504545212,0.9983579516410828,0.9950900077819824,0.9950980544090271,0.9999278783798218,0.011380896903574467,0.9950980544090271,0.9950980544090271
23,0.9994544386863708,0.9999994039535522,0.00235367682762444,0.9994544386863708,0.9994544386863708,0.9926470518112183,0.9999039173126221,0.013029195368289948,0.9902439117431641,0.9950980544090271
24,1.0,1.0,0.0013066517421975732,1.0,1.0,0.9975489974021912,0.9999279379844666,0.007626849692314863,1.0,0.9950980544090271
25,1.0,0.9999999403953552,0.0008965973393060267,1.0,1.0,0.9975489974021912,0.9999278783798218,0.009005717001855373,1.0,0.9950980544090271
26,0.9994544386863708,0.9999984502792358,0.0021513209212571383,1.0,0.9989088773727417,0.9975489974021912,0.9999759793281555,0.005904164165258408,1.0,0.9950980544090271
27,1.0,0.9999999403953552,0.0007265181047841907,1.0,1.0,0.9950980544090271,0.999951958656311,0.008158928714692593,0.9902912378311157,1.0
28,1.0,1.0,0.00041871514986269176,1.0,1.0,0.9926470518112183,0.9999518990516663,0.007920924574136734,0.9902439117431641,0.9950980544090271
29,1.0,1.0,0.0003605881065595895,1.0,1.0,1.0,1.0,0.004612527787685394,1.0,1.0
0,0.8867976069450378,0.9671015739440918,0.2569273114204407,0.8527362942695618,0.9350790977478027,0.9779411554336548,0.9917459487915039,0.07449464499950409,0.9949238300323486,0.9607843160629272
1,0.9789961576461792,0.9951648712158203,0.06845052540302277,0.9899553656578064,0.9678122997283936,0.9877451062202454,0.987144410610199,0.06309403479099274,1.0,0.9754902124404907
2,0.9852700233459473,0.9966467022895813,0.048447828739881516,0.9927977919578552,0.9776322841644287,0.9901960492134094,0.9904844164848328,0.05438540130853653,1.0,0.9803921580314636
3,0.9901800155639648,0.9972390532493591,0.03655939921736717,0.9944964051246643,0.9858155846595764,0.9877451062202454,0.9973447322845459,0.041048988699913025,0.9950248599052429,0.9803921580314636
4,0.990998387336731,0.9982224106788635,0.031146833673119545,0.9950494766235352,0.9869067072868347,0.9901960492134094,0.9948939085006714,0.04337318614125252,0.9950494766235352,0.9852941036224365
5,0.9929078221321106,0.9992491006851196,0.02297016978263855,0.9972482323646545,0.9885433912277222,0.9901960492134094,0.9964797496795654,0.039649590849876404,0.9950494766235352,0.9852941036224365
6,0.9929078221321106,0.9994215369224548,0.023742731660604477,0.9972482323646545,0.9885433912277222,0.9901960492134094,0.9971885681152344,0.04009436070919037,0.9950494766235352,0.9852941036224365
7,0.9926350116729736,0.999173641204834,0.02612343057990074,0.9977949261665344,0.9874522686004639,0.9901960492134094,0.9962394833564758,0.04066454619169235,0.9950494766235352,0.9852941036224365
8,0.9939988851547241,0.9996081590652466,0.019556710496544838,0.9994484186172485,0.9885433912277222,0.9901960492134094,0.9959391355514526,0.034008707851171494,0.9950494766235352,0.9852941036224365
9,0.9961811304092407,0.999893307685852,0.0125667629763484,0.9989029169082642,0.9934533834457397,0.9926470518112183,0.9948817491531372,0.0434415377676487,1.0,0.9852941036224365
10,0.9956355690956116,0.9997783899307251,0.01362514216452837,0.9983543753623962,0.9929078221321106,0.9950980544090271,0.9961313009262085,0.03920470178127289,1.0,0.9901960492134094
11,0.9969994425773621,0.9997946619987488,0.012343283742666245,0.9983588457107544,0.9956355690956116,0.9926470518112183,0.9973087906837463,0.03575024753808975,1.0,0.9852941036224365
12,0.997272253036499,0.9999588131904602,0.00848062802106142,0.9989053010940552,0.9956355690956116,0.9877451062202454,0.9968761801719666,0.03285941109061241,0.9901477694511414,0.9852941036224365
13,0.9967266917228699,0.9999380707740784,0.010493312031030655,0.9989041090011597,0.9945444464683533,0.9926470518112183,0.9973448514938354,0.036538202315568924,1.0,0.9852941036224365
14,0.9967266917228699,0.9999529719352722,0.009521602652966976,0.9978129863739014,0.9956355690956116,0.9926470518112183,0.9969242811203003,0.032383691519498825,1.0,0.9852941036224365
15,0.9915438890457153,0.9990803599357605,0.02472582645714283,0.9950549602508545,0.987997829914093,0.9901960492134094,0.9994593858718872,0.026897458359599113,0.9950494766235352,0.9852941036224365
16,0.9961811304092407,0.999943733215332,0.010017099790275097,0.9972662925720215,0.9950900077819824,0.9901960492134094,0.9972968101501465,0.029935091733932495,0.9901960492134094,0.9901960492134094
17,0.9983633160591125,0.9999865293502808,0.005612525157630444,1.0,0.9967266917228699,0.9950980544090271,0.9973087906837463,0.02560247667133808,1.0,0.9901960492134094
18,0.997272253036499,0.9999130964279175,0.009863793849945068,0.998359739780426,0.9961811304092407,0.9950980544090271,0.9974048733711243,0.030820513144135475,1.0,0.9901960492134094
19,0.9980905652046204,0.9999956488609314,0.004300736356526613,0.9994529485702515,0.9967266917228699,0.9926470518112183,0.9973087906837463,0.03009190782904625,0.9950739145278931,0.9901960492134094
20,0.9997272491455078,1.0,0.0014491246547549963,1.0,0.9994544386863708,0.9950980544090271,0.9973087906837463,0.03568543121218681,1.0,0.9901960492134094
21,1.0,0.9999999403953552,0.0011653691763058305,1.0,1.0,0.9926470518112183,0.9971766471862793,0.03394545614719391,0.9950739145278931,0.9901960492134094
22,0.997272253036499,0.9996747374534607,0.009324368089437485,0.9989053010940552,0.9956355690956116,0.9901960492134094,0.9962754845619202,0.04188915714621544,0.9901960492134094,0.9901960492134094
23,0.9975450038909912,0.9999803304672241,0.006501518189907074,0.9983606338500977,0.9967266917228699,0.9803921580314636,0.9899798631668091,0.14171792566776276,1.0,0.9607843160629272
24,0.9942716956138611,0.998914897441864,0.021963024511933327,0.9967105388641357,0.9918166995048523,0.9926470518112183,0.9974169135093689,0.04101812094449997,1.0,0.9852941036224365
25,0.9991816878318787,0.9999994039535522,0.0025950411800295115,1.0,0.9983633160591125,0.9926470518112183,0.9973688125610352,0.03406824916601181,0.9950739145278931,0.9901960492134094
26,0.9994544386863708,0.9999999403953552,0.0016542025841772556,1.0,0.9989088773727417,0.9926470518112183,0.9973928332328796,0.03159734606742859,0.9950739145278931,0.9901960492134094
27,1.0,1.0,0.0011182497255504131,1.0,1.0,0.9950980544090271,0.9973447918891907,0.034141071140766144,1.0,0.9901960492134094
28,1.0,1.0,0.0007048780680634081,1.0,1.0,0.9950980544090271,0.9949297904968262,0.03882439434528351,1.0,0.9901960492134094
29,1.0,0.9999999403953552,0.00026650080690160394,1.0,1.0,0.9950980544090271,0.9950019121170044,0.04414236918091774,1.0,0.9901960492134094
0,0.9214617013931274,0.9819937944412231,0.18174304068088531,0.9004665613174438,0.9476268291473389,0.9877150058746338,0.9995291233062744,0.04693956300616264,0.9950248599052429,0.9803921580314636
1,0.9850013852119446,0.9968038201332092,0.05004633590579033,0.9927937984466553,0.9770867228507996,0.9926289916038513,0.9997344017028809,0.02478102408349514,0.9950739145278931,0.9901960492134094
2,0.9863649010658264,0.9969584345817566,0.04372915253043175,0.9917263984680176,0.9809055924415588,0.9828009605407715,0.9998068809509277,0.03676992282271385,0.9949748516082764,0.970588207244873
3,0.9888191819190979,0.9967237114906311,0.03947800397872925,0.9944812655448914,0.9830878376960754,0.9901719689369202,0.999806821346283,0.024347320199012756,0.9950494766235352,0.9852941036224365
4,0.9904553890228271,0.9982562065124512,0.03216030076146126,0.9955898523330688,0.9852700233459473,0.9950860142707825,0.999830961227417,0.02737164869904518,0.9950980544090271,0.9950980544090271
5,0.9923643469810486,0.9985721111297607,0.028572876006364822,0.9961517453193665,0.9885433912277222,0.9926289916038513,0.9998189210891724,0.03232793137431145,0.9902439117431641,0.9950980544090271
6,0.9907281398773193,0.9968225955963135,0.039340488612651825,0.9961389899253845,0.9852700233459473,0.9926289916038513,0.999855101108551,0.03165004029870033,0.9902439117431641,0.9950980544090271
7,0.9920916557312012,0.9980090856552124,0.02979395166039467,0.995604395866394,0.9885433912277222,0.9901719689369202,0.9999033808708191,0.017302852123975754,0.9950494766235352,0.9852941036224365
8,0.9931824207305908,0.998764157295227,0.025561051443219185,0.998346209526062,0.987997829914093,0.9926289916038513,0.9998430609703064,0.02783641591668129,0.9855072498321533,1.0
9,0.9950913786888123,0.9989184141159058,0.019650286063551903,0.9989004731178284,0.9912711381912231,0.9852579832077026,0.9974645376205444,0.05086541548371315,0.9714285731315613,1.0
10,0.9937278628349304,0.9988329410552979,0.022916125133633614,0.9977997541427612,0.9896344542503357,0.9926289916038513,0.9973920583724976,0.024277517572045326,0.9950739145278931,0.9901960492134094
11,0.9934551119804382,0.9989891052246094,0.023691611364483833,0.9972512125968933,0.9896344542503357,0.9901719689369202,0.9997826814651489,0.024506045505404472,0.9950494766235352,0.9852941036224365
12,0.9950913786888123,0.9987925887107849,0.018122997134923935,0.9983525276184082,0.9918166995048523,0.9901719689369202,0.9997585415840149,0.031062498688697815,0.9950494766235352,0.9852941036224365
13,0.9948186278343201,0.9998319745063782,0.015398010611534119,0.9967141151428223,0.9929078221321106,0.9901719689369202,0.9972954988479614,0.029481660574674606,0.9901960492134094,0.9901960492134094
14,0.9961821436882019,0.9998295307159424,0.01290869154036045,0.9978106021881104,0.9945444464683533,0.9926289916038513,0.9974162578582764,0.029758278280496597,0.9950739145278931,0.9901960492134094
15,0.9953640699386597,0.9995310306549072,0.017005447298288345,0.9978070259094238,0.9929078221321106,0.9828009605407715,0.9972834587097168,0.043762341141700745,0.9949748516082764,0.970588207244873
16,0.9950913786888123,0.9998524785041809,0.015007554553449154,0.9983525276184082,0.9918166995048523,0.9901719689369202,0.9996981024742126,0.028884487226605415,0.9950494766235352,0.9852941036224365
17,0.9959094524383545,0.9998394250869751,0.012716059572994709,0.9989023208618164,0.9929078221321106,0.9901719689369202,0.9995894432067871,0.03142527863383293,0.9854369163513184,0.9950980544090271
18,0.9950913786888123,0.9992361664772034,0.01570003665983677,0.9961727857589722,0.9939988851547241,0.9926289916038513,0.9973558187484741,0.03614236041903496,0.9902439117431641,0.9950980544090271
19,0.9953640699386597,0.9994430541992188,0.01718074455857277,0.9972617626190186,0.9934533834457397,0.9852579832077026,0.9972713589668274,0.03368041291832924,0.9950000047683716,0.9754902124404907
20,0.9967275857925415,0.9999018311500549,0.010585802607238293,0.9978129863739014,0.9956355690956116,0.9852579832077026,0.9970902800559998,0.045737236738204956,0.9950000047683716,0.9754902124404907
21,0.9937278628349304,0.9991421699523926,0.019744787365198135,0.9961622953414917,0.9912711381912231,0.9926289916038513,0.9972109198570251,0.033519547432661057,0.9902439117431641,0.9950980544090271
22,0.9920916557312012,0.998181939125061,0.03061675652861595,0.995060384273529,0.9890889525413513,0.977886974811554,0.9953998327255249,0.0751742497086525,1.0,0.9558823704719543
23,0.9959094524383545,0.999323844909668,0.016113368794322014,0.9983552694320679,0.9934533834457397,0.9828009605407715,0.9970782399177551,0.05957227572798729,0.9949748516082764,0.970588207244873
24,0.9975456595420837,0.999936044216156,0.008967828936874866,0.9983606338500977,0.9967266917228699,0.9926289916038513,0.997283399105072,0.03786626085639,0.9950739145278931,0.9901960492134094
25,0.9983637928962708,0.9999765157699585,0.006288838107138872,0.9994532465934753,0.997272253036499,0.9901719689369202,0.9972833395004272,0.03560333698987961,0.9854369163513184,0.9950980544090271
26,0.9989091753959656,0.9999871850013733,0.004129942040890455,0.9994538426399231,0.9983633160591125,0.9877150058746338,0.9972350597381592,0.04140487313270569,0.9950248599052429,0.9803921580314636
27,0.9980911016464233,0.999695897102356,0.006811981089413166,0.9989070892333984,0.997272253036499,0.9950860142707825,0.9973195791244507,0.038913123309612274,0.9950980544090271,0.9950980544090271
28,0.9961821436882019,0.9992358088493347,0.01572454907000065,0.9994508624076843,0.9929078221321106,0.9901719689369202,0.9974403977394104,0.036742888391017914,0.9901960492134094,0.9901960492134094
29,0.9986364841461182,0.9999964833259583,0.0035646376200020313,0.998908281326294,0.9983633160591125,0.9877150058746338,0.9972471594810486,0.03368794173002243,0.9950248599052429,0.9803921580314636
0,0.8445596098899841,0.9427626729011536,0.31414249539375305,0.8203957676887512,0.8821603655815125,0.9508599638938904,0.9924176931381226,0.12475055456161499,0.9946236610412598,0.906862735748291
1,0.9680938124656677,0.993647038936615,0.09514272212982178,0.9771968722343445,0.9585379362106323,0.9828009605407715,0.9982733726501465,0.05867981165647507,0.9900497794151306,0.9754902124404907
2,0.9784564971923828,0.9973378777503967,0.061324670910835266,0.9839955568313599,0.9727222919464111,0.9852579832077026,0.9993842244148254,0.03655612841248512,0.9950000047683716,0.9754902124404907
3,0.9830924272537231,0.998236358165741,0.04699288308620453,0.9905816912651062,0.9754500985145569,0.9877150058746338,0.9994567036628723,0.04459592327475548,1.0,0.9754902124404907
4,0.9890918731689453,0.9989144206047058,0.03254295140504837,0.9944843053817749,0.9836333990097046,0.9901719689369202,0.9997223615646362,0.02465970441699028,1.0,0.9803921580314636
5,0.9893646240234375,0.9992241859436035,0.028262924402952194,0.9923161268234253,0.9863611459732056,0.9926289916038513,0.9996257424354553,0.029871849343180656,1.0,0.9852941036224365
6,0.9907281398773193,0.9990458488464355,0.02914620004594326,0.9961389899253845,0.9852700233459473,0.9926289916038513,0.9997826814651489,0.01954837702214718,1.0,0.9852941036224365
7,0.9915462136268616,0.9992461800575256,0.02651389315724373,0.9945115447044373,0.9885433912277222,0.9901719689369202,0.9995653033256531,0.024300718680024147,0.9950494766235352,0.9852941036224365
8,0.9896373152732849,0.998607873916626,0.03508453816175461,0.9955825805664062,0.9836333990097046,0.9901719689369202,0.9998068809509277,0.05078497529029846,0.9854369163513184,0.9950980544090271
